Date,Open,High,Low,Close,Volume
2010-01-04,51.07367523554429,51.678909172541445,51.057535294485554,51.630489349365234,42863900
2010-01-05,51.54980062922339,51.79189362547898,51.23507942625318,51.45296096801758,55523100
2010-01-06,51.45296540141475,51.727338308380034,51.27543216399938,51.40454864501953,59708600
2010-01-07,51.436830679326725,51.824180138536185,50.95264154653,51.78382873535156,56123500
2010-01-08,51.59822282256532,52.06626892089844,51.48524628429111,52.06626892089844,48811500
2010-01-11,52.27608300213067,52.35677964664668,51.6547120669221,51.8564567565918,51638900
2010-01-12,51.53366175739372,51.77575783706346,51.04947267643378,51.291568756103516,45854900
2010-01-13,51.469099240494145,52.05819638604168,51.02526158203915,51.953285217285156,39501900
2010-01-14,51.75962012042473,52.30836595473404,51.66278044727849,52.14697265625,41859800
2010-01-15,52.17117518526034,52.292223223929795,51.05754369599167,51.388404846191406,68725100
2010-01-19,51.58207114127454,52.34870451286311,51.58207114127454,52.33256149291992,46839000
2010-01-20,51.961362194204675,51.96943370574861,50.99298706037228,51.574012756347656,62485000
2010-01-21,51.614363842835616,52.03399627095964,50.54915206209265,50.726688385009766,98323100
2010-01-22,50.64599130816842,50.88808742604765,49.37096632500321,49.81480407714844,83757000
2010-01-25,50.097232956726394,50.15372121244604,49.49199900683386,49.87127685546875,62298700
2010-01-26,49.68566191355912,50.056871254227296,49.33866094081936,49.37900924682617,58213200
2010-01-27,49.16114618367035,49.98426491510019,48.99168137735885,49.903568267822266,72565800
2010-01-28,50.00039170178697,50.02460315230251,48.596250707043936,49.04815673828125,93814200
2010-01-29,49.2498994018843,49.782505116130714,48.394504118070294,48.50748062133789,79325600
2010-02-01,48.73344324832632,49.177280918086375,48.54783851654955,49.0804443359375,60731800
2010-02-02,49.169207503314475,49.67760489524484,48.919043023201,49.621116638183594,71047700
2010-02-03,49.38709689668342,49.734097982836666,48.894839398727434,49.290260314941406,50241000
2010-02-04,48.951312869281594,48.96745280775804,47.603660329472746,47.64400863647461,99167300
2010-02-05,47.748939698355926,47.87805927668957,46.80477586964252,47.82963943481445,106752200
2010-02-08,47.67630453152525,48.09593075938317,47.305091978605496,47.353511810302734,61579200
2010-02-09,47.91839204467991,48.36222967673906,47.409994644419115,48.00716018676758,91986700
2010-02-10,47.86189955308277,48.241177383391374,47.361570628914045,48.12013244628906,55715500
2010-02-11,47.98294254373284,48.9190375132272,47.61173315960446,48.88676071166992,51969700
2010-02-12,48.418744229426466,49.306419975613615,48.265419314250394,49.24186325073242,65909800
2010-02-16,49.758303567961036,50.12144457710094,49.290257550475694,50.07302474975586,50057600
2010-02-17,50.323196259845076,50.52494095102253,50.02461497884875,50.411964416503906,50459400
2010-02-18,50.41195907380539,50.839656788692366,50.234422779303166,50.823516845703125,43072800
2010-02-19,50.62986282701983,51.14632888440595,50.524954697119355,50.88809585571289,56840800
2010-02-22,51.178585805787556,51.20279725920064,50.85579618461326,51.04140090942383,45344900
2010-02-23,50.968774137281294,51.04140234280148,50.29898342271013,50.444236755371094,58965400
2010-02-24,50.62984380942853,51.122098219087384,50.47651588984848,50.8719367980957,50476000
2010-02-25,50.177953487616705,50.936512624605015,50.01655707508841,50.88809585571289,51949700
2010-02-26,50.9687736223685,51.009121940943345,50.403887927182616,50.678260803222656,60093900
2010-03-01,51.049474919533345,51.90487351194954,51.049474919533345,51.8564567565918,70967800
2010-03-02,52.05011693299046,52.57465422645743,51.96942030863196,52.251861572265625,55605300
2010-03-03,52.51010560161578,52.849035189862846,52.27608103160925,52.55045700073242,56207500
2010-03-04,52.56660452276061,52.752212376861344,52.34872293093486,52.687652587890625,47174200
2010-03-05,53.026567929687886,53.84161811431969,52.85710314695906,53.760921478271484,52293900
2010-03-08,53.77706854639439,54.011093145068884,53.680228870707055,53.857765197753906,46046400
2010-03-09,53.70440975058491,54.46296518608865,53.68826673637394,54.05141067504883,70685800
2010-03-10,54.09985271388107,54.793854887486226,54.07564433799513,54.51141357421875,73655200
2010-03-11,54.18054451649524,54.761570112933526,53.98687136993525,54.67280197143555,59964100
2010-03-12,54.955255074389854,54.97946345331965,54.277395837316966,54.64860534667969,61862000
2010-03-15,54.616325378541305,54.72123040600847,54.067579548790654,54.46299743652344,49862700
2010-03-16,54.73734954064425,54.95523101237319,54.34192566872749,54.93102264404297,52874400
2010-03-17,55.05209289215154,55.5846956809425,55.03594986890244,55.25383758544922,53589100
2010-03-18,55.22962607663465,55.503995888722265,54.98752999569692,55.08436965942383,71527500
2010-03-19,54.398460388183594,55.28613610648611,54.1967156268984,54.398460388183594,80546500
2010-03-22,54.01108595006191,55.28611380467483,53.890037910767944,55.16506576538086,56679400
2010-03-23,55.21349228788528,55.88328622130092,54.96333081070407,55.867149353027344,61187700
2010-03-24,55.561325363372475,55.795932747642915,55.21346009319104,55.229637145996094,59664500
2010-03-25,55.71504595714513,56.11144863479969,54.841336805826714,54.88178253173828,66977000
2010-03-26,55.10831558002178,55.47235804675555,54.65527768539756,54.85752487182617,58114700
2010-03-29,55.10020470316102,55.33481209805851,54.857505695448545,55.15683364868164,38646400
2010-03-30,55.24581596026129,55.60985825418392,54.906042329654646,55.32671356201172,35773100
2010-03-31,55.11638013425138,55.66649251972626,54.84132702755992,54.84941864013672,59821600
2010-04-01,55.2781874648235,55.56942382796114,54.517736275287156,55.35908508300781,58838700
2010-04-05,55.50472862257187,56.43506708695926,55.36720199161859,56.394615173339844,52020600
2010-04-06,56.200447750477316,56.863818258532554,56.0871898226699,56.72629165649414,50203600
2010-04-07,56.661540489959265,56.87996461222207,56.18423419006524,56.548282623291016,71418200
2010-04-08,56.38651909111148,56.791013506893044,55.94967055351097,56.49169158935547,54603600
2010-04-09,56.58068210654146,56.83955829148595,56.224725037707124,56.83146667480469,53070100
2010-04-12,56.8557393422289,57.17933613913955,56.726304326721966,57.066078186035156,49301000
2010-04-13,56.9447035008197,57.22784825870267,56.58066112241198,57.19548797607422,42151000
2010-04-14,57.527197245405716,58.417083740234375,57.43011636207902,58.417083740234375,62041600
2010-04-15,58.392826449319294,58.71642328474955,58.32001422960176,58.59507369995117,55141800
2010-04-16,58.44132032867606,58.6273903765265,57.38963911119574,57.81031036376953,93241600
2010-04-19,57.48672019523621,58.06110128319359,56.45121591429377,57.52717208862305,85284600
2010-04-20,57.83458324779241,58.35233536816165,57.58379880038947,58.3118896484375,50736600
2010-04-21,58.408988085976155,58.82966571255003,58.182472212633904,58.716407775878906,60382500
2010-04-22,58.11772029288333,59.45255230919961,57.810306940823324,59.33929443359375,79289500
2010-04-23,59.452569454026374,60.03504222345259,58.76493039037886,59.97032165527344,66271100
2010-04-26,60.00267336588011,60.399082160266744,59.72762024855931,59.743797302246094,62710000
2010-04-27,59.50112270041344,60.05932071902218,58.263364776842685,58.37662887573242,101050200
2010-04-28,58.708278297586624,58.87816509302971,58.18243468954433,58.473670959472656,79762700
2010-04-29,58.91054412867808,59.73570970824809,58.554587202698706,59.71144104003906,68869600
2010-04-30,59.70336177689543,59.80852807404819,57.899314464196486,57.96403503417969,88759100
2010-05-03,58.328083970898454,59.30695955616166,58.29572368228306,59.26651382446289,53775400
2010-05-04,58.400904601480846,58.40899004573247,57.057980204329795,57.405845642089844,105727600
2010-05-05,56.93662919186048,57.397752558302564,56.13573201269155,56.56449508666992,110340400
2010-05-06,56.15999851869733,56.78292332338483,51.257528583655194,54.4449462890625,195388200
2010-05-07,53.96762929698451,54.70381189284139,52.293023125371676,52.87549591064453,189573100
2010-05-10,55.45617892414771,55.86875872520289,54.7685335782009,55.84449005126953,107703400
2010-05-11,55.181113136162786,57.049874876903495,54.99504920957557,56.216617584228516,100027800
2010-05-12,56.50785636786997,58.004484146539774,56.459319023596514,57.93976974487305,84618400
2010-05-13,57.810343463036304,58.3280958420697,57.106520929618156,57.3815803527832,78553600
2010-05-14,57.009425511695795,57.03369418125933,55.512797891712545,56.27324295043945,86134200
2010-05-17,56.62919096672713,57.09031413200108,54.808966971368044,56.3784065246582,78565900
2010-05-18,57.11459700679094,57.2763984387757,55.11639406945728,55.29437255859375,87146900
2010-05-19,55.043585796933506,55.65841886907575,53.86246316630057,54.63909149169922,107292800
2010-05-20,53.20717888706329,53.49032984208593,51.83999231460669,51.872352600097656,166841100
2010-05-21,51.02291100615083,53.10201147149635,50.772123427940166,52.64088821411133,139644500
2010-05-24,52.42245936691525,52.91594286543309,51.88852397294144,51.93706130981445,75991800
2010-05-25,50.80448873277906,51.96943132664267,49.92269094386764,51.928985595703125,110830700
2010-05-26,52.1312228216823,53.35279105745257,51.75908575267688,52.05841064453125,104172900
2010-05-27,53.360872311727526,54.31547883820195,52.05840053817959,54.29121017456055,86856200
2010-05-28,54.129432593676135,54.3397651951145,53.17482575637745,53.595497131347656,92369800
2010-06-01,53.069661862006136,53.77348431100115,51.92899091042881,51.96943664550781,88420300
2010-06-02,52.284933086969865,53.47414736406257,51.791449527467535,53.44987869262695,61553800
2010-06-03,53.55503946433202,54.275038779031675,53.28807793400555,54.13751220703125,74864100
2010-06-04,52.673258745105805,53.15055915169553,51.265616942500316,51.41932678222656,105547200
2010-06-07,51.64583879870689,51.86426611831702,50.0440415409463,50.09257888793945,88434200
2010-06-08,50.24628445591463,50.64268715763431,49.10561060758662,50.06830596923828,129072000
2010-06-09,50.45661993196334,51.30605737529366,49.82560978881167,50.10066604614258,108638000
2010-06-10,50.990552630009105,51.83999316482176,50.804485614454414,51.83190155029297,75497300
2010-06-11,51.20088842196383,52.60852683543496,51.11189918360886,52.53572082519531,65295200
2010-06-14,53.23146888286493,53.797758609920784,52.71371651181526,52.8674201965332,70543000
2010-06-15,53.32852763766822,54.33976339917783,52.875495991581765,54.19414520263672,72336400
2010-06-16,53.71682836284257,54.509633499631875,53.595478874369114,53.94334411621094,62369400
2010-06-17,54.26695179550048,54.36402646846352,53.36897403803659,54.00807571411133,67327600
2010-06-18,54.17797000739765,54.63100166904751,53.75729245978551,54.040443420410156,52760900
2010-06-21,54.906056568838764,55.01122286117872,53.166729905721134,53.482234954833984,58648400
2010-06-22,53.68446790429307,54.28311756073361,52.31727560487501,52.381996154785156,70827400
2010-06-23,52.244473143069705,52.79458551026929,51.621551695327646,52.23638153076172,70315300
2010-06-24,51.79955911976132,52.20405357632306,51.28180670912994,51.40315628051758,72504900
2010-06-25,51.59728457576849,52.51953095472242,51.1280728593034,52.2849235534668,87177700
2010-06-28,52.25257635264197,52.7784202338313,51.7024668844144,51.98561477661133,64643900
2010-06-29,51.14425754667926,51.14425754667926,49.655718478776386,50.0197639465332,110269700
2010-06-30,49.85797476175205,50.65887185165241,49.2997705801367,49.44538879394531,93806400
2010-07-01,49.51009853824956,49.671896861083134,47.82740091845445,49.08942413330078,114225800
2010-07-02,49.30775633114123,49.42138687914606,48.228259932694876,48.552921295166016,72084200
2010-07-06,49.39702956087771,49.91648517133379,47.61139857778519,47.91982650756836,89452600
2010-07-07,48.06593829439127,49.63242383415017,47.87925907154443,49.59183883666992,79640200
2010-07-08,50.13564166628849,50.411602904596805,49.543137292079514,50.306087493896484,58770100
2010-07-09,50.30607885233785,51.085262298583984,50.13563305400897,51.085262298583984,38202700
2010-07-12,50.93919178413829,51.28008665613746,50.01391056845702,50.50901794433594,43038300
2010-07-13,51.198903903838676,52.302748839433974,51.00410646382763,52.107948303222656,83581200
2010-07-14,51.96185871399644,52.262171607620566,51.51545468511899,51.92127990722656,52526100
2010-07-15,52.02679576949215,52.02679576949215,50.8174382593416,51.44240951538086,71044000
2010-07-16,51.060934341439086,51.1664497764963,49.421399911400606,49.56749725341797,98127500
2010-07-19,49.72982235089235,49.90026819856089,48.820774733792796,49.77852249145508,63879600
2010-07-20,49.06426144212822,50.70379542595072,48.869464007054184,50.6145133972168,71430700
2010-07-21,51.01222947545049,51.109629758584106,49.591841189859736,49.705474853515625,68456600
2010-07-22,50.46842397528216,51.66966623990449,50.460305737111355,51.47486877441406,81000700
2010-07-23,51.22325839403998,52.84655923063158,51.08527621290537,52.74104690551758,73916800
2010-07-26,52.96830939500834,53.99098448985093,52.69234502563711,53.94228744506836,66248300
2010-07-27,54.42927714896168,54.59972300022798,53.55269936993522,53.747493743896484,84127100
2010-07-28,53.674450041700766,53.917947690010436,52.57872300911209,52.87903594970703,59705100
2010-07-29,53.33354824312881,53.56080936946743,51.90504486925648,52.74104690551758,63214400
2010-07-30,52.026793045129246,53.25238696883398,51.79953190799757,52.77350997924805,67453000
2010-08-02,53.70690411105426,54.00721698065373,53.236145404893236,53.690673828125,49896600
2010-08-03,53.51210384038263,53.999092775656734,52.83031437707865,53.260494232177734,51145700
2010-08-04,53.55269383806248,53.95851902079518,53.33354477164235,53.820533752441406,40817400
2010-08-05,53.29297656996711,53.73938064433225,53.130642749141714,53.18745803833008,37991000
2010-08-06,52.31086984370349,53.090059737203674,51.831999043066475,52.87091064453125,62483200
2010-08-09,53.2604974008283,53.65820433251641,52.63552317291776,53.455291748046875,35100700
2010-08-10,52.927734864635674,53.090068700021206,52.05115073076172,52.4488639831543,59841700
2010-08-11,51.40181180515301,51.40181180515301,50.24926684043223,50.38724899291992,87392600
2010-08-12,49.388930581448896,50.44407868480086,49.31588191423531,50.135650634765625,63300200
2010-08-13,49.91650722643711,50.06260456845447,49.48633343949767,49.56749725341797,68238000
2010-08-16,49.21847479939339,50.2573862158871,49.0074470789932,49.96519470214844,51371000
2010-08-17,50.50089933921294,51.25573461526067,50.20870463929754,50.825557708740234,54593200
2010-08-18,50.76874358864222,51.482996972012415,50.27363623526747,50.979774475097656,61766600
2010-08-19,50.80118498917244,51.01221267405633,49.461960951079426,49.583709716796875,89236900
2010-08-20,49.40516297976572,49.66489088109125,48.8126585113543,49.63242721557617,64085700
2010-08-23,49.997678777982294,50.2574067381639,48.926300168182784,48.95876693725586,55423700
2010-08-24,48.17955859314074,48.958742078048694,47.725033345511136,48.398704528808594,78875300
2010-08-25,48.00099891497789,49.250941137470235,47.79808633715252,49.12919235229492,64025300
2010-08-26,49.307754549762876,49.737928207725744,48.58538629537236,48.76395034790039,74569900
2010-08-27,49.324004248612994,50.160003323541666,48.341907827125766,50.03825759887695,72003600
2010-08-30,49.794744708688704,50.04635741653385,48.91816399397047,48.94251251220703,42401800
2010-08-31,48.820770956021434,49.43762387441363,48.4392942916339,48.84511947631836,60625100
2010-09-01,49.69735926532063,50.768737667316884,49.5269134050487,50.736270904541016,62585200
2010-09-02,50.72004310489423,51.44241158295195,50.541478997077334,51.29631423950195,45824200
2010-09-03,52.07549898972131,52.375805711222924,51.629088738297455,52.213478088378906,51986300
2010-09-07,52.05115131257048,52.05926955253116,51.06093967526108,51.223270416259766,48881600
2010-09-08,51.34500312030163,51.93751063901946,51.320654599001095,51.52356719970703,58863300
2010-09-09,52.31088159834136,52.33523631931223,51.16645740883038,51.55604934692383,52494300
2010-09-10,51.750836012795894,52.03491555372375,51.41805942202974,51.7183723449707,46973500
2010-09-13,52.310853177740306,53.14685808958627,52.20534088047025,52.97640609741211,60551500
2010-09-14,52.86280280242591,53.26051606589266,52.56249603530537,52.74917221069336,55811200
2010-09-15,52.6030625936216,53.219918656720104,52.21347385343409,53.04947280883789,63008500
2010-09-16,52.91960466680295,53.090056703542274,52.26216981115588,52.708580017089844,52659700
2010-09-17,53.08192701421603,53.17932108002639,52.17287651478655,52.927711486816406,61775400
2010-09-20,53.09818780409706,54.54292507281552,52.73294746264476,54.396827697753906,70669500
2010-09-21,54.39681204936924,54.7295917161021,53.999105050933856,54.08026885986328,64974200
2010-09-22,53.934163608386015,54.29940998354666,53.025119173996735,53.439056396484375,65225800
2010-09-23,53.01187494594396,53.83370312225977,52.61316880826855,52.79217529296875,62724700
2010-09-24,53.53263869902449,54.56602174350173,53.451270981877755,54.509063720703125,71675000
2010-09-27,54.52535729633201,54.64741201253564,54.118512380960404,54.37075424194336,48357100
2010-09-28,54.49277730922775,55.02980905747543,53.50007529899978,54.90776062011719,66176700
2010-09-29,54.82639958608777,55.290202380778375,54.614844773041945,55.06237030029297,53580600
2010-09-30,55.4692199332036,55.77842596205193,54.476517603034154,54.924049377441406,81818000
2010-10-01,55.44479293632785,55.54243789517184,54.72060989678394,55.21696090698242,61763500
2010-10-04,55.07051621146387,55.41226437735327,54.0940911066486,54.468387603759766,56292700
2010-10-05,55.0705160814186,56.1527248121389,54.72062928156014,56.0143928527832,77655500
2010-10-06,55.96557337080463,56.19340548049625,55.50990915142136,55.827247619628906,43163400
2010-10-07,56.16085761567821,56.209683216702786,55.26580023104729,55.664512634277344,39955400
2010-10-08,55.74588292890765,56.681627322875606,55.44481550588638,56.37242126464844,59953200
2010-10-11,56.42125701904297,56.84437926099623,56.25852151549881,56.42125701904297,37345900
2010-10-12,56.27476549679578,56.811797307136644,55.664498407615156,56.56768798828125,51099800
2010-10-13,56.95014139777011,57.88588581133521,56.771128667249506,57.43022155761719,58582200
2010-10-14,57.47087880499168,57.73125915886444,56.86875040065292,57.38951110839844,70382100
2010-10-15,57.88590248816148,57.975408879208416,56.86879005168414,57.19426727294922,74953500
2010-10-18,57.41394357845272,57.7963787329444,57.16984039181277,57.67432403564453,39841500
2010-10-19,56.990819052955146,57.57667654511148,56.10389418067434,56.55142593383789,64627600
2010-10-20,56.828079186401794,57.4708947210378,56.49446967559217,57.129146575927734,54118800
2010-10-21,57.41394258061336,57.845197123345976,56.11204031728102,56.852500915527344,62505300
2010-10-22,56.99081872953852,57.27560883995424,56.76298664120594,57.218650817871094,26267800
2010-10-25,57.641777277001,58.22763487367538,57.25120968452472,57.56040954589844,36095900
2010-10-26,57.25121051058103,57.91029721236945,56.95014307240161,57.51972961425781,37884100
2010-10-27,57.12912072558477,57.4627362933958,56.583950425360925,57.37322998046875,53515400
2010-10-28,57.82077730143306,57.8696028957309,56.75484597996893,57.02336502075195,48482400
2010-10-29,56.860619201540544,57.5034346421847,56.81993845190471,57.20237350463867,40455100
2010-11-01,57.49530047321075,57.910277629883936,56.39681473107199,56.811798095703125,47357500
2010-11-02,57.503452285344764,58.0242132209446,57.17797514860486,57.99166488647461,55102800
2010-11-03,58.06489846321929,58.27645952699894,57.36512481283726,58.21950149536133,58044500
2010-11-04,59.285438734421426,59.70855469470648,59.090154922594515,59.692283630371094,60908000
2010-11-05,59.76549848323746,60.213030245271035,59.643450009918276,60.02587890625,45659100
2010-11-08,59.83062448045808,60.13983065238442,59.497014809859984,59.977088928222656,31656700
2010-11-09,60.139811115190774,60.2537271811159,58.854179847795805,59.179656982421875,48438600
2010-11-10,59.2610034709173,59.84686086164112,58.675146080193485,59.838722229003906,53667600
2010-11-11,59.1796331120732,59.83871954307477,58.95993349643435,59.60274887084961,42989400
2010-11-12,59.016898768365024,59.48070153761368,58.5042766153928,58.61005401611328,48799200
2010-11-15,58.89484987360226,59.277284971476114,58.561240372195805,58.61819839477539,38922600
2010-11-16,58.178800273379444,58.32526463427411,57.08032067064856,57.479026794433594,69965600
2010-11-17,57.60922677962162,57.78823327885151,57.28374969454711,57.633636474609375,39512500
2010-11-18,58.31715652255426,59.05761734793663,58.30902409288483,58.75654983520508,52638700
