Date,Equity
2013-03-08,1.0037638879073638
2013-03-11,1.0075743420673344
2013-03-12,1.0070705548963008
2013-03-13,1.0079898846065438
2013-03-14,1.013356554402857
2013-03-15,1.0128498761256557
2013-03-18,1.0128498761256557
2013-03-19,1.0128498761256557
2013-03-20,1.0194187165473059
2013-03-21,1.0189090071890323
2013-03-22,1.026584994639525
2013-03-25,1.0260717021422052
2013-03-26,1.0337697590537922
2013-03-27,1.0332528741742653
2013-03-28,1.0359118515511991
2013-04-01,1.0353938956254236
2013-04-02,1.0399849087301776
2013-04-03,1.0394649162758125
2013-04-04,1.043163639437103
2013-04-05,1.0426420576173847
2013-04-08,1.0491764224354863
2013-04-09,1.0528030184629795
2013-04-10,1.065698962535938
2013-04-11,1.0691908720801366
2013-04-12,1.0686562766440966
2013-04-15,1.0686562766440966
2013-04-16,1.0838981763743327
2013-04-17,1.0833562272861457
2013-04-18,1.0833562272861457
2013-04-19,1.092232592738244
2013-04-22,1.0970794860285373
2013-04-23,1.1083901031845331
2013-04-24,1.1090927977572442
2013-04-25,1.1135882438046283
2013-04-26,1.113031449682726
2013-04-29,1.1199305406455151
2013-04-30,1.1226017047692263
2013-05-01,1.1220404039168417
2013-05-02,1.1318999163990353
2013-05-03,1.1433789163745685
2013-05-06,1.1462839526589823
2013-05-07,1.1520937563798823
2013-05-08,1.1573369630928323
2013-05-09,1.156758294611286
2013-05-10,1.159944174710345
2013-05-13,1.1608666575318765
2013-05-14,1.1728629742825372
2013-05-15,1.1791797595711146
2013-05-16,1.1785901696913292
2013-05-17,1.1894063272314697
2013-05-20,1.188811624067854
2013-05-21,1.1899258215689148
2013-05-22,1.1893308586581304
2013-05-23,1.1893308586581304
2013-05-24,1.1893308586581304
2013-05-28,1.1958585765000322
2013-05-29,1.1952606472117824
2013-05-30,1.1990758492934324
2013-05-31,1.1984763113687857
2013-06-03,1.2044759660080644
2013-06-04,1.2038737280250604
2013-06-05,1.2038737280250604
2013-06-06,1.2141703184902664
2013-06-07,1.2296143983723389
2013-06-10,1.2289995911731528
2013-06-11,1.2289995911731528
2013-06-12,1.2289995911731528
2013-06-13,1.2470771168118422
2013-06-14,1.2464535782534363
2013-06-17,1.2554551443823507
2013-06-18,1.265380205091698
2013-06-19,1.2647475149891523
2013-06-20,1.2647475149891523
2013-06-21,1.2681751028531771
2013-06-24,1.2675410153017506
2013-06-25,1.279093157744172
2013-06-26,1.2917580387730496
2013-06-27,1.2993399785841495
2013-06-28,1.2986903085948576
2013-07-01,1.3056507500008887
2013-07-02,1.3049979246258883
2013-07-03,1.3049117404388086
2013-07-05,1.318990615706366
2013-07-08,1.3265148525785129
2013-07-09,1.3360625727599051
2013-07-10,1.3365476773836202
2013-07-11,1.354752766767216
2013-07-12,1.355319103893234
2013-07-15,1.360497523222373
2013-07-16,1.359817274460762
2013-07-17,1.362627806377838
2013-07-18,1.370091189443973
2013-07-19,1.3725252408267552
2013-07-22,1.3752028963958625
2013-07-23,1.3745152949476647
2013-07-24,1.3745152949476647
2013-07-25,1.3771725694793855
2013-07-26,1.3786396879826752
2013-07-29,1.377950368138684
2013-07-30,1.377950368138684
2013-07-31,1.3782425639883336
2013-08-01,1.394172729908923
2013-08-02,1.3965411025559509
2013-08-05,1.395842832004673
2013-08-06,1.395842832004673
2013-08-07,1.395842832004673
2013-08-08,1.4002604722569547
2013-08-09,1.3995603420208262
2013-08-12,1.3995603420208262
2013-08-13,1.4029985318248872
2013-08-14,1.4022970325589748
2013-08-15,1.4022970325589748
2013-08-16,1.4022970325589748
2013-08-19,1.4022970325589748
2013-08-20,1.4084896940434704
2013-08-21,1.4077854491964488
2013-08-22,1.4199138386187788
2013-08-23,1.4247022395051656
2013-08-26,1.4239898883854132
2013-08-27,1.4239898883854132
