date,close,high,low,open,volume,BTC-USD_Return,BTC-USD_SMA10,BTC-USD_SMA20,BTC-USD_SMA50,BTC-USD_SMA100,BTC-USD_SMA200,BTC-USD_EMA12,BTC-USD_EMA26,BTC-USD_MACD,BTC-USD_Signal,BTC-USD_MACD_Hist,BTC-USD_RSI14,BTC-USD_BB_Upper,BTC-USD_BB_Middle,BTC-USD_BB_Lower,BTC-USD_Vol20,BTC-USD_ATR14,BTC-USD_Target,BTC-USD_HMM_Regime,BTC-USD_CP_Regime
2015-08-09,265.0830078125,267.00299072265625,260.4679870605469,261.1159973144531,23789600,0.0156553461913979,278.1433990478516,282.2780990600586,272.91069854736327,254.20540939331056,250.15046516418457,277.2188489264892,278.2057799658542,-0.9869310393650608,2.3741640211773785,-3.3610950605424392,23.0865134270626,299.66814072986483,282.2780990600586,264.8880573902524,0.0204742944971339,6.344859531947544,0,0,0
2015-08-10,264.4700012207031,267.0320129394531,262.59600830078125,265.4779968261719,20979400,-0.0023125080587227,276.1253997802734,281.70994873046874,273.3212185668945,254.50080947875972,250.3057851409912,275.2574877409836,277.1883148736208,-1.930827132637205,1.5131657904144618,-3.443992923051667,21.3929710623182,300.6591751309818,281.70994873046874,262.7607223299557,0.0203662386898394,5.924290248325893,1,0,0
2015-08-11,270.385986328125,270.385986328125,264.093994140625,264.3420104980469,25433900,0.0223692104212791,275.00389709472654,281.36814880371094,273.78913818359376,254.8010893249512,250.49332008361816,274.5080259851592,276.6844386850655,-2.1764126999063365,0.7752500923503022,-2.9516627922566387,28.56121153800112,300.8960040588555,281.36814880371094,261.8402935485664,0.0210347918617256,6.143290928431919,0,0,0
2015-08-12,266.3760070800781,270.6730041503906,265.468994140625,270.5979919433594,26815400,-0.0148305735164121,273.3800964355469,280.8844985961914,274.23073822021485,255.074669342041,250.5859651184082,273.2569461536083,275.9208511587701,-2.663905005161837,0.0874190728478744,-2.7513240780097115,28.988801039461663,301.4201882484025,280.8844985961914,260.3488089439803,0.0212519854237664,6.103648594447544,0,0,0
2015-08-13,264.0799865722656,266.23199462890625,262.84100341796875,266.1830139160156,27685500,-0.0086194718998181,271.66539611816404,279.6745971679687,274.7020379638672,255.35425918579105,250.63777503967285,271.8451062180171,275.0437500782883,-3.198643860271204,-0.5697935137759413,-2.6288503464952626,28.76592553529163,301.203497784257,279.6745971679687,258.14569655168043,0.0183353566869723,6.1020050048828125,1,0,0
2015-08-14,265.67999267578125,267.46600341796875,261.4779968261719,264.1319885253906,27091200,0.0060587934901223,269.7115966796875,278.523747253418,275.1596578979492,255.71323913574216,250.59881004333496,270.89662721151933,274.35013841884336,-3.453511207324027,-1.1465370524855585,-2.306974154838469,32.49934260869772,300.4784886082996,278.523747253418,256.56900589853643,0.0184388536194046,6.057218279157366,0,0,0
2015-08-15,261.5509948730469,266.6669921875,261.2959899902344,265.52899169921875,19321100,-0.0155412447928404,267.6784973144531,276.96699676513674,275.5187979125977,255.9554090881348,250.5891899871826,269.4588376209851,273.4020537117473,-3.943216090762234,-1.705872860140894,-2.2373432306213408,31.864372906601787,299.10810414139263,276.96699676513674,254.8258893888808,0.0181131965500711,5.953717912946429,0,0,0
2015-08-16,258.5069885253906,262.44000244140625,257.0409851074219,261.8659973144531,29717000,-0.0116382900746898,265.67149658203124,275.21114654541014,275.6691375732422,256.1018489074707,250.7121499633789,267.7739377601244,272.29871554979496,-4.524777789670566,-2.2696538460468285,-2.255123943623737,28.967501481707583,297.3601263422859,275.21114654541014,253.0621667485344,0.0180439697556477,5.9462890625,0,0,0
2015-08-17,257.9760131835937,260.5050048828125,257.11700439453125,258.489990234375,21617900,-0.0020540076878609,263.51059875488284,273.3885971069336,275.84843780517576,256.2632890319824,250.83446502685547,266.26656474835045,271.2377746337801,-4.97120988542963,-2.809965053923389,-2.161244831506241,29.406762710490128,294.8686206173444,273.3885971069336,251.90857359652284,0.017950840316104,5.814145769391741,0,0,0
2015-08-18,211.07899475097656,257.9930114746094,211.07899475097656,257.9259948730469,42147200,-0.1817882905231268,258.51879730224607,269.4630470275879,274.9287377929688,255.97111892700195,250.7577349853516,257.7761693641391,266.7815687165354,-9.005399352396296,-4.04905191361797,-4.956347438778326,12.691341545051486,303.50145115167504,269.4630470275879,235.4246429035008,0.0431679807896806,8.844433375767299,1,3,0
2015-08-19,226.6840057373047,237.40899658203125,222.76600646972656,225.67100524902344,60869200,0.0739297200308271,254.67889709472647,266.41114807128906,274.2009780883789,255.8163789367676,250.8038349914551,252.99275957539533,263.811378866222,-10.81861929082666,-5.402965389059709,-5.415653901766952,25.275918711813915,304.2856982149677,266.41114807128906,228.53659792761044,0.0475005297447482,10.438504900251116,1,3,0
2015-08-20,235.3500061035156,237.3650054931641,226.8990020751953,226.8990020751953,32275000,0.0382294301621508,251.76689758300785,263.94614868164064,273.7355581665039,255.7587590026856,250.8457250213623,250.2784898104908,261.70312903194747,-11.424639221456689,-6.6073001555391055,-4.817339065917581,31.52518785077325,303.21419370359934,263.94614868164064,224.678103659682,0.0487431932162511,10.951219831194198,0,1,0
2015-08-21,232.56900024414065,236.4320068359375,231.7239990234375,235.35499572753903,23173800,-0.0118164681846311,247.98519897460932,261.494548034668,273.2786981201172,255.72067901611328,250.81742500305177,247.5539529541292,259.54504541803584,-11.991092463906623,-7.68405861721261,-4.307033846694015,30.20579233234311,302.21703955216026,261.494548034668,220.77205651717568,0.048746776919764,10.999934605189734,0,1,0
2015-08-22,230.38999938964844,234.95700073242188,222.70399475097656,232.66200256347656,23205900,-0.0093692661197528,244.3865982055664,258.88334732055665,272.75977813720704,255.65528900146484,250.8330349731445,244.91334471343987,257.38541237889604,-12.472067665456166,-8.641660426861321,-3.830407238594845,35.048310125798224,300.58938621771813,258.88334732055665,217.1773084233952,0.048666541883617,10.50243377685547,0,1,0
2015-08-23,228.16900634765625,232.7050018310547,225.5800018310547,230.37600708007807,18406600,-0.0096401451793743,240.79550018310547,256.23044815063474,272.10543853759765,255.56092910766603,250.83961502075195,242.33729265716545,255.2212341543597,-12.883941497194286,-9.490116640927916,-3.39382485626637,31.63263322816418,298.69528161818886,256.23044815063474,213.7656146830806,0.0486574268113366,10.544576372419089,0,1,0
2015-08-24,210.4949951171875,228.1390075683593,210.4429931640625,228.11199951171875,59220700,-0.0774601753032979,235.2770004272461,252.4942985534668,270.8770785522461,255.3043490600586,250.8065350341797,237.43847765101492,251.9081794108655,-14.469701759850524,-10.486033664712435,-3.9836680951380856,27.04148867841549,297.3044779953171,252.4942985534668,207.68411911161647,0.0506175404568448,11.493862697056365,1,1,0
2015-08-25,221.60899353027344,226.3209991455078,199.56700134277344,210.0679931640625,61089200,0.0527993475897063,231.2828002929688,249.4806488037109,269.9286584472656,255.15241897583007,250.8032499694824,235.00317240167013,249.6637952715624,-14.66062286989225,-11.3209515057484,-3.3396713641438502,30.131089538755703,294.0756612953318,249.4806488037109,204.88563631209007,0.0527645847314771,12.955434526715962,1,1,0
2015-08-26,225.8309936523437,231.18299865722656,220.20399475097656,222.0760040283203,31808000,0.0190515739222176,228.01520080566405,246.84334869384764,269.1211383056641,255.07944885253903,250.79363494873047,233.59206797869683,247.8984025590277,-14.306334580330828,-11.918028120664886,-2.388306459665941,33.512797577238885,290.4202586850966,246.84334869384764,203.26643870259863,0.0531751171616238,13.36793409075056,0,1,0
2015-08-27,224.7689971923828,228.6430053710937,223.6840057373047,226.0500030517578,21905400,-0.0047026160704752,224.69449920654296,244.1025489807129,268.20081817626954,255.00766876220703,250.800419921875,232.23467247311007,246.1851132726096,-13.95044079949946,-12.3245106564318,-1.6259301430676594,33.8525436512856,285.86634799369983,244.1025489807129,202.338749967726,0.0531037621866637,13.46964808872768,1,1,0
2015-08-28,231.39599609375,235.218994140625,220.92599487304688,224.7010040283203,31336600,0.0294835986463695,226.7261993408203,242.6224983215332,267.4441781616211,254.9814486694336,250.856849899292,232.1056453378239,245.0896231112125,-12.98397777338863,-12.456404079823168,-0.5275736935654631,36.47595590129555,283.96126185934435,242.6224983215332,201.28373478372208,0.0519992875873381,14.062861851283484,0,2,0
2015-08-29,229.77999877929688,233.2220001220703,227.3300018310547,231.5489959716797,17142500,-0.0069836874523896,227.03579864501955,240.85734786987305,266.3418978881836,254.92580871582032,250.90655487060548,231.7478535595889,243.95557686440395,-12.207723304815003,-12.406667924821535,0.1989446200065323,37.21376033390778,281.15984536862464,240.85734786987305,200.55485037112143,0.0517808769303362,14.100075857979911,0,0,0
2015-08-30,228.7610015869141,232.0679931640625,226.2469940185547,229.8950042724609,19412600,-0.004434664452068,226.37689819335932,239.0718978881836,265.05481811523435,254.809938659668,250.95443489074708,231.2883378714851,242.83005276977508,-11.541714898289968,-12.233677319515223,0.6919624212252558,37.83036892697683,278.1140916882081,239.0718978881836,200.02970408815912,0.0517756540418601,14.13021741594587,1,0,0
2015-08-31,230.0559997558593,231.9559936523437,225.9149932861328,229.113998413086,20710700,0.0056609219227135,226.12559814453124,237.0553985595703,263.4385980224609,254.72177871704105,250.99589485168457,231.0987473921581,241.88382662059607,-10.785079228438065,-11.943957701299793,1.158878472861728,38.64837319690778,273.35758104543464,237.0553985595703,200.753216073706,0.0514300440995955,14.31971740722656,0,0,0
2015-09-01,228.1210021972656,231.21600341796875,226.8600006103516,230.2559967041016,20575200,-0.0084109849803839,225.89869842529296,235.14264831542968,262.15993835449217,254.5934587097168,250.95936485290528,230.64063274679,240.86435814479387,-10.223725398003864,-11.599911240640608,1.3761858426367422,60.922122406318046,268.88075183213124,235.14264831542968,201.4045447987281,0.0513965415836299,11.2798592703683,1,0,0
2015-09-02,229.28399658203125,230.5769958496093,226.4750061035156,228.0269927978516,18760400,0.0050981469201154,226.01019744873048,233.402848815918,260.9963385009765,254.5151986694336,250.81917976379395,230.4319194906733,240.00655358458923,-9.574634093915932,-11.194855811295673,1.6202217173797404,52.04485423214609,264.3294153075459,233.402848815918,202.47628232429005,0.0514563297285434,9.69214412144252,0,0,0
2015-09-03,227.18299865722656,229.60499572753903,226.66700744628903,229.32400512695312,17482000,-0.0091632994719411,227.6789978027344,231.47799911499024,259.82341827392577,254.4158686828613,250.7809697723389,229.9320855162969,239.0566606270068,-9.12457511070994,-10.780799671178528,1.656224560468587,42.83708778656909,258.49035901068163,231.47799911499024,204.4656392192988,0.0513861445284314,9.139071873256132,1,0,0
2015-09-04,230.29800415039065,230.8999938964844,227.05099487304688,227.21499633789065,20962400,0.0137114375264673,228.5478988647461,229.91534957885744,258.86759857177736,254.3460186767578,250.7632447814941,229.98838069077283,238.40787125836857,-8.419490567595744,-10.308537850461972,1.889047282866228,48.01981357253667,252.92148551866856,229.91534957885744,206.90921363904627,0.0515294999091272,9.077714102608812,1,0,0
2015-09-05,235.0189971923828,236.1430053710937,229.4429931640625,230.19900512695312,20671400,0.0204994961176876,229.46669921875,228.74095001220704,257.97853881835937,254.3221286010742,250.7202897644043,230.7623216910205,238.15684354977705,-7.394521858756548,-9.725734652120888,2.3312127933643403,53.864907244570304,247.63161602345937,228.74095001220704,209.8502840009547,0.0518110937004175,8.681071690150663,1,0,0
2015-09-06,239.83999633789065,242.91200256347656,234.6809997558593,234.8699951171875,25473700,0.0205132317093559,230.9737991333008,227.8341491699219,257.2773187255859,254.3495686340332,250.7378597259521,232.1588870213082,238.2815215340817,-6.122634512773544,-9.00511462425142,2.882480111477875,59.33903554955589,241.9548778786385,227.8341491699219,213.71342046120523,0.0520862249006203,8.76007189069475,1,0,0
2015-09-07,239.8470001220703,242.1060028076172,238.7220001220703,239.9340057373047,21192200,2.920190246258336e-05,231.8188995361328,229.27254943847657,256.60197845458987,254.41458862304688,250.7356797027588,233.3416736521947,238.39748291096976,-5.055809258775099,-8.215253551156156,3.159444292381057,82.74579351496047,241.9989797334744,229.27254943847657,216.5461191434788,0.0304881939470211,7.735642569405688,1,0,0
2015-09-08,243.60699462890625,245.781005859375,239.6779937744141,239.8459930419922,26879200,0.0156766376269967,233.2015991210937,230.11869888305665,255.8944985961914,254.54875854492187,250.7348196411133,234.920953802458,238.783372667854,-3.8624188653959663,-7.344686614004118,3.482267748608152,79.35887300584596,244.28891238683107,230.11869888305665,215.94848537928223,0.0262275101733511,6.260572160993298,0,0,0
2015-09-09,238.16799926757807,244.4160003662109,237.8209991455078,243.4149932861328,23635700,-0.0223269260786767,234.1422988891601,230.25959854125972,255.14119842529297,254.7011785888672,250.70298965454103,235.42049925863031,238.7377894530187,-3.3172901943883915,-6.539207330080973,3.221917135692582,65.94712575483351,244.7022519146164,230.25959854125972,215.8169451679032,0.0255470927444023,5.947429112025661,1,0,0
2015-09-10,238.4770050048828,241.29299926757807,235.7910003662109,238.33599853515625,21215500,0.0012974276067942,234.9843994140625,230.55499877929688,254.366298828125,254.82791870117188,250.71548965454105,235.8907309119,238.71847208649007,-2.827741174590188,-5.796914098982817,2.969172924392629,68.0711025857241,245.4316907570139,230.55499877929688,215.67830680157985,0.0253709253995554,5.986214773995528,1,0,0
2015-09-11,240.10699462890625,241.16900634765625,238.32899475097656,238.32899475097656,19224700,0.0068349970429646,236.18299865722656,231.04084854125972,253.6474584960937,254.97024871826173,250.72156463623048,236.53938686836244,238.82132560815057,-2.2819387397881314,-5.09391902714388,2.811980287355748,63.2261496345968,246.51744023756893,231.04084854125972,215.56425684495065,0.0252618201985954,5.168144226074211,0,0,0
2015-09-12,235.22900390625,240.12399291992188,234.7539978027344,239.85499572753903,17962600,-0.0203159042917319,236.77749938964843,231.39384841918945,252.5864782714844,255.0792987060547,250.70403465271,236.33778948957595,238.5552277043061,-2.21743821473018,-4.51862286466114,2.30118464993096,57.52771357815662,246.91662773854512,231.39384841918945,215.8710690998338,0.0256390761103971,5.130858285086485,0,0,0
2015-09-13,230.51199340820312,235.9349975585937,229.33200073242188,235.24200439453125,18478800,-0.0200528439083422,237.1103988647461,232.39469833374025,251.4227783203125,255.13489868164064,250.66924461364744,235.44151316936475,237.95943257126143,-2.5179194018967053,-4.118482172108253,1.600562770211548,52.19472171273704,244.4343329446532,232.39469833374025,220.3550637228273,0.018518197865081,5.186715262276773,1,0,0
2015-09-14,230.6439971923828,232.44000244140625,227.96099853515625,230.60899353027344,20997800,0.0005726547336126,237.1449981689453,232.8464485168457,250.18193817138672,255.18514862060547,250.6403346252441,234.70343378829057,237.4175484691223,-2.714114680831728,-3.837608673852948,1.1234939930212209,50.75913772513604,243.8122112090234,232.8464485168457,221.880685824668,0.0146611557062962,5.07514408656528,0,0,0
2015-09-15,230.3040008544922,259.1820068359375,229.822006225586,230.49200439453125,19177800,-0.0014741174365229,236.67349853515623,233.07009887695312,248.9155383300781,255.25937866210936,250.52271461486816,234.0265979523216,236.89061901618675,-2.8640210638651524,-3.642891151855389,0.7788700879902364,52.9394336743856,243.60749906304625,233.07009887695312,222.53269869086,0.0141206685384957,6.861143929617735,0,0,0
2015-09-16,229.09100341796875,231.21499633789065,227.4019927978516,230.25,20144200,-0.0052669403571925,235.59859924316407,233.2861991882324,247.608818359375,255.2653987121582,250.3968546295166,233.2672757162673,236.31286971261505,-3.045593996347748,-3.523431720753861,0.4778377244061134,49.74048187312667,243.2695088107694,233.2861991882324,223.30288956569544,0.0141333805572965,6.840502057756686,1,0,0
2015-09-17,229.8099975585937,230.2850036621093,228.92599487304688,229.0760040283203,18935400,0.0031384651946073,234.5948989868164,233.2068992614746,246.41321838378903,255.27301864624025,250.2448946380615,232.73538676893293,235.83117547898385,-3.095788710050897,-3.4379031186132685,0.3421144085623715,53.66889248516673,243.27823511397847,233.2068992614746,223.13556340897065,0.0124738660296996,6.72771780831472,1,0,0
2015-09-18,232.9750061035156,234.35299682617188,232.1849975585937,233.52099609375,20242200,0.0137722839673888,233.5317001342773,233.36664962768555,245.31827880859376,255.3147387695313,250.03141960144043,232.77225128194564,235.61960737709728,-2.847356095151639,-3.3197937139209426,0.4724376187693035,53.73351265997872,243.3096535340356,233.36664962768555,223.42364572133548,0.0127463394491665,6.7772892543247645,0,0,0
2015-09-19,231.4929962158203,233.2050018310547,231.0890045166016,232.8580017089844,12712600,-0.006361239827747,232.86419982910155,233.50324935913085,244.2551388549805,255.3326187133789,249.7803746032715,232.57544281023405,235.31393247626195,-2.7384896660279026,-3.203532904342335,0.4650432383144323,44.59401289501512,243.25302609328443,233.50324935913085,223.7534726249773,0.0127949143395612,6.449859619140613,0,0,0
2015-09-20,231.2120056152344,232.3650054931641,230.9100036621093,231.3990020751953,14444700,-0.00121381901474,232.1376998901368,233.5610496520996,243.2473587036133,255.34491882324212,249.57097457885743,232.36568324177256,235.01008604211177,-2.644402800339208,-3.0917068835417094,0.4473040832025017,34.63238547479354,243.23821371935875,233.5610496520996,223.88388558484044,0.0127460739852143,5.965859549386151,0,0,0
2015-09-21,227.0850067138672,231.2169952392578,226.52099609375,231.2169952392578,19678800,-0.0178494143951809,230.8355010986328,233.50924987792968,242.13677856445312,255.29174896240235,249.32550956726075,231.55327146824865,234.4230431289085,-2.869771660659836,-3.047319838965335,0.1775481783054986,30.17830683868206,243.31920183147903,233.50924987792968,223.6992979243803,0.013251371328126,6.059573582240503,1,0,0
2015-09-22,230.6179962158203,232.3860015869141,225.11700439453125,226.968994140625,25009300,0.0155580042605136,230.37440032958983,233.5759498596192,241.12459869384764,255.2624989318848,249.11498458862303,231.40938296787505,234.1411878020131,-2.731804834138046,-2.984216837999877,0.2524120038618314,29.68245565210421,243.2825358158277,233.5759498596192,223.8693639034105,0.0136689832345809,6.142858232770641,0,0,0
2015-09-23,230.2830047607422,231.8350067138672,229.59100341796875,230.93600463867188,17254100,-0.0014525815876251,230.3515014648437,233.73095016479493,240.0258990478516,255.19709899902344,248.88509468078607,231.23609401293152,233.85539646562268,-2.6193024526911586,-2.9112339609381337,0.2919315082469751,35.32258440172225,243.10086576685225,233.73095016479493,224.36103456273764,0.0134932886211119,5.832072666713166,1,0,0
2015-09-24,234.5290069580078,235.6490020751953,230.2949981689453,230.3580017089844,25097800,0.0184381917444456,230.74000244140623,233.94250030517577,239.0788394165039,255.0334390258789,248.6859696960449,231.7426960044817,233.90529353913269,-2.1625975346509847,-2.761506675680704,0.5989091410297194,43.59049057261877,243.1761284273734,233.94250030517577,224.70887218297813,0.0137705386752486,5.822358267647878,1,0,0
2015-09-25,235.1439971923828,237.427001953125,233.6840057373047,234.36199951171875,22363600,0.0026222352720963,231.2240020751953,233.9487503051758,238.21017944335932,254.8920390319824,248.4136547088623,232.26597311031264,233.9970493652993,-1.7310762549867036,-2.555420591541904,0.8243443365552006,41.66806277304125,243.1856150887452,233.9487503051758,224.7118855216064,0.0129967171789125,5.886857169015065,0,0,0
2015-09-26,234.33999633789065,235.4029998779297,233.3580017089844,235.0760040283203,13724100,-0.0034191851124923,231.7489013671875,233.6737503051758,237.30527954101564,254.7453689575196,248.12655464172363,232.5850536068631,234.02245284475052,-1.4373992378874618,-2.331816320811016,0.894417082923554,48.27101772012464,242.49002987654265,233.6737503051758,224.85747073380887,0.0120890534659342,5.649357386997766,0,0,0
2015-09-27,232.7570037841797,234.5260009765625,232.4759979248047,234.1390075683593,14179900,-0.0067551104312064,232.0436019897461,233.31925048828128,236.74047943115235,254.6268789672852,247.80844467163087,232.6115074802964,233.92871587730087,-1.317208397004464,-2.128894736049705,0.8116863390452416,54.97234488226552,241.64701305518312,233.31925048828128,224.9914879213794,0.0121510307432842,5.324143545968192,1,0,0
